ID,region,DICE,JACC,ACCU,PREC,SENS,SPEC,HAUS,model
BraTS2024_PED-00016-000,EDE,0.0001071218153576976,5.356377660334238e-05,0.9874540770609319,5.356425478730527e-05,0.8571428571428571,0.9874541792315473,84.11896337925236,nnUnet
BraTS2024_PED-00016-000,ENH,1.0,1.0,1.0,,,1.0,,nnUnet
BraTS2024_PED-00016-000,NEC,0.664385554741669,0.49743813201508574,0.9962536962365591,0.9129919196933345,0.5221931291207924,0.9996440900561582,76.34133873596926,nnUnet
BraTS2024_PED-00017-000,EDE,0.24192478195228434,0.13760775390539534,0.9911701388888889,0.16702295752393345,0.4386289141502197,0.9929506989408856,100.7670581092849,nnUnet
BraTS2024_PED-00017-000,ENH,0.00038185701841266813,0.0001909649698633407,0.9906172715053764,0.00020733445639497215,0.0024129090634896697,0.9913517757196233,153.68799562750502,nnUnet
BraTS2024_PED-00017-000,NEC,0.049728208581874156,0.02549809149714187,0.9645981182795699,0.028057675996607294,0.21844788419884834,0.9677755428428477,145.26527458412076,nnUnet
BraTS2024_PED-00018-000,EDE,0.7861929034844083,0.6477082773212386,0.9932487679211469,0.6599904710857006,0.9720709104146382,0.9935226889684668,15.0,nnUnet
BraTS2024_PED-00018-000,ENH,0.955033587035851,0.9139371133726731,0.9996618503584229,0.9650522260016254,0.9452208266996874,0.9998694637625334,2.8284271247461903,nnUnet
BraTS2024_PED-00018-000,NEC,0.7379629629629629,0.5847395451210565,0.9995562275985663,0.6667065009560229,0.8262736966824644,0.9996873755779461,11.445523142259598,nnUnet
BraTS2024_PED-00019-000,EDE,0.7849423719114101,0.6460124637431435,0.9930968862007169,0.7315857941979966,0.8466941184441317,0.9953081018073461,82.73451516749222,nnUnet
BraTS2024_PED-00019-000,ENH,0.7058845804301727,0.5454572055596196,0.9982600806451613,0.6061916685636239,0.8448221164740539,0.9986402326089288,95.15250916292223,nnUnet
BraTS2024_PED-00019-000,NEC,0.7285050348567003,0.5729515686871763,0.9990577956989247,0.6656443526983191,0.8044764416565685,0.9993640320346566,94.30800602281866,nnUnet
BraTS2024_PED-00020-000,EDE,0.0,0.0,0.984346438172043,,,0.984346438172043,,nnUnet
BraTS2024_PED-00020-000,ENH,0.0,0.0,0.9994831989247311,,,1.0,0.0,nnUnet
BraTS2024_PED-00020-000,NEC,0.599521831530139,0.42808366815540344,0.996285170250896,0.8379181152327269,0.4667318430502547,0.9994589180547057,3.4641016151377544,nnUnet
BraTS2024_PED-00021-000,EDE,0.5855772915246309,0.41400444719657736,0.990672379032258,0.5577887541595957,0.6162798005614447,0.9947190680996117,24.698178070456937,nnUnet
BraTS2024_PED-00021-000,ENH,0.638002381485717,0.468431348787286,0.9965608198924731,0.8993850756190793,0.49433645133002047,0.9996588628491162,11.575836902790225,nnUnet
BraTS2024_PED-00021-000,NEC,0.3827046918123275,0.2366325369738339,0.9951148073476702,0.6003818997291176,0.28087086588000665,0.998986583578307,12.24744871391589,nnUnet
BraTS2024_PED-00022-000,EDE,4.4660088873576856e-05,2.2330543078807678e-05,0.9648896729390681,2.2330543078807678e-05,1.0,0.9648896454107883,115.42096863222038,nnUnet
BraTS2024_PED-00022-000,ENH,0.0,0.0,0.9999996639784946,,,1.0,0.0,nnUnet
